,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__subsample,param_xgb__reg_lambda,param_xgb__reg_alpha,param_xgb__n_estimators,param_xgb__min_child_weight,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__colsample_bytree,param_xgb__colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,17.13873600959778,0.21332924629862993,0.1751842498779297,0.0035370231240776876,0.7,256,16,3751,32,9,0.25,0.5,0.2,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 32, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.2}",0.8895167523809612,0.8990972626674432,0.901844690509932,0.8968195685194454,0.005284280626020312,303
1,28.262707948684692,2.5096911202665377,0.6150604883829752,0.003526274896376623,1.0,4,0.015625,4501,4,5,0.0009765625,0.1,0.8,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 4, 'xgb__reg_alpha': 0.015625, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 4, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 0.1, 'xgb__colsample_bylevel': 0.8}",0.8953245153348398,0.9011651909792617,0.9036396793224309,0.9000431285455108,0.003486139805387364,205
2,11.935681025187174,0.1285604804712334,0.10731005668640137,0.0032911228520957187,0.9,0.001953125,8,4751,2,12,0.25,0.3,0.1,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.1}",0.8895961716231355,0.9008693777047101,0.9012303479673115,0.8972319657650524,0.005401332490902549,292
3,27.512277762095135,0.6905374112113412,0.15309834480285645,0.0020244349504711253,1.0,64,0.25,4001,128,11,0.25,0.4,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 64, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 128, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.9}",0.870728560729401,0.8852603894045399,0.8836527606613837,0.8798805702651081,0.006504643287693909,718
4,31.702025810877483,0.1362573035579249,0.20619869232177734,0.001251833136343841,0.3,256,1,2001,8,15,0.0078125,1.0,0.4,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.4}",0.8863252070210303,0.8944914223365747,0.8982611796485406,0.8930259363353819,0.004981806737582763,403
5,17.745775540669758,0.29134748802184585,0.03816962242126465,0.0002993854543060441,0.6,0.5,32,3751,16,6,0.5,0.5,0.6,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.5, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.6}",0.8855698007408154,0.9027566848270828,0.8901186004445438,0.892815028670814,0.007270960048176501,413
6,37.23040318489075,0.04243556304428177,0.31609328587849933,0.00211085559477951,0.5,0.015625,0.001953125,2501,8,14,0.03125,0.3,0.9,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 8, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.9}",0.8922442492619089,0.9023576594442765,0.9004497172176656,0.8983505419746171,0.004387495026016184,253
7,582.1861120859782,17.517136892189423,1.8015416463216145,0.25618992526384643,0.6,0.00390625,0.001953125,4751,1,14,0.0009765625,1.0,0.8,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 1, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.8}",0.902057604808004,0.908995948924751,0.9099992794177695,0.9070176110501748,0.0035310918482659433,35
8,14.799211978912354,0.15886123168176658,0.24789794286092123,0.005633138428708296,0.5,0.5,0.001953125,4251,16,2,0.125,1.0,0.0,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 4251, 'xgb__min_child_weight': 16, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.0}",0.8718191900899561,0.884738799643181,0.8872852341615103,0.881281074631549,0.006770845663473284,695
9,36.733059803644814,0.6095280521204819,0.08092649777730306,0.008304031774687297,0.6,0.0078125,256,4501,4,3,0.015625,0.8,0.5,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 4, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.5}",0.846025020755203,0.8490960646697582,0.8684697235366176,0.8545302696538596,0.009936099455803694,1087
10,45.576209942499794,2.2082424827585845,0.25380953152974445,0.01108659732617572,0.3,8,0.0009765625,3001,2,2,0.03125,0.7,0.8,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.7, 'xgb__colsample_bylevel': 0.8}",0.8890226908162729,0.8942435289694272,0.9012931679566321,0.8948531292474441,0.005027912866338451,367
11,62.63451393445333,0.39587404456649544,0.2533246676127116,0.026153403582926154,0.6,8,16,2251,32,14,0.0009765625,1.0,0.4,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 32, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.4}",0.8701338398926547,0.8724123250001844,0.8822208344342228,0.8749223331090207,0.005243978438284701,815
12,20.701879580815632,0.6143343721041759,0.17070611317952475,0.01499249756435801,0.3,0.03125,2,1251,1,14,0.25,0.5,0.5,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 1, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.5}",0.8699814657652275,0.8836596801899101,0.8925556465008342,0.8820655974853239,0.009284547510882608,677
13,10.669155438741049,0.1900909206387811,0.06841158866882324,0.004344921900296551,0.5,256,0.0009765625,751,64,7,0.03125,0.7,0.4,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 64, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.7, 'xgb__colsample_bylevel': 0.4}",0.8793058388842152,0.8828975693548504,0.8902802695347071,0.8841612259245909,0.004568526602038489,614
14,4.26816709836324,0.09136492031356667,0.01997995376586914,0.0022755606790002447,0.1,0.125,0.0009765625,751,128,3,0.125,0.9,0.3,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.9, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,1419
15,6.44260040918986,0.08854104938396953,0.04875310262044271,0.004721307249622491,0.2,512,0.5,751,32,1,0.25,0.9,0.6,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 32, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.9, 'xgb__colsample_bylevel': 0.6}",0.8745425313128833,0.8844522017354378,0.8877868702527026,0.8822605344336746,0.005624688593419635,671
16,10.9591011206309,0.6255218855064831,0.06485048929850261,0.010383203784553974,0.1,1,16,2251,16,6,0.125,0.1,0.7,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 16, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.1, 'xgb__colsample_bylevel': 0.7}",0.8682721050993618,0.8699757820160274,0.8802503191809752,0.8728327354321216,0.005290938181616992,857
17,16.319169759750366,1.2814989806072985,0.05361755688985189,0.009444682481289655,0.1,128,32,3501,64,3,0.0009765625,0.4,0.2,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.2}",0.5,0.5,0.5,0.5,0.0,1419
18,10.77848251660665,0.30861600511170006,0.1385025978088379,0.008405452848059209,0.4,16,32,2001,1,2,0.0078125,0.1,0.5,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 1, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bytree': 0.1, 'xgb__colsample_bylevel': 0.5}",0.8771753715389141,0.8808075241626918,0.8880593981475495,0.8820140979497184,0.00452455331364514,680
19,0.06472428639729817,0.0031646166896685266,0.02699700991312663,0.021457750921928854,0.7,0.015625,0.0078125,1,32,5,0.0009765625,0.3,0.6,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 1, 'xgb__min_child_weight': 32, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.6}",0.7518605804438427,0.7586458571396976,0.7769543945354,0.7624869440396468,0.010598438181956535,1345
20,30.699933767318726,1.3114363305358263,0.13159052530924478,0.005392128483754741,0.7,0.0078125,16,2001,2,10,0.125,0.8,0.4,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.4}",0.8925780871229088,0.9070123412192299,0.90481663029882,0.9014690195469862,0.006350422355436198,168
21,0.08714103698730469,0.0009785283090119976,0.012517770131429037,0.002216412020094333,0.6,0.001953125,4,1,64,8,0.25,0.4,1.0,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 4, 'xgb__n_estimators': 1, 'xgb__min_child_weight': 64, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 1.0}",0.7374760010749302,0.774167760223528,0.8192927577790547,0.7769788396925043,0.03346064399889472,1326
22,102.61417603492737,6.36368516640204,0.15328343709309897,0.01687028321019945,1.0,512,256,4501,32,8,0.0078125,0.8,1.0,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 1.0}",0.8521624659120607,0.8560384612549117,0.8712000835136329,0.8598003368935351,0.008214682068356793,1032
23,26.331809441248577,1.144483232954542,0.08074887593587239,0.013859362648603097,0.7,64,32,2751,64,13,0.25,0.6,0.5,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 64, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 64, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.5}",0.8846915716790983,0.8937164099879831,0.8960384606146382,0.89148214742724,0.004894344969562574,449
24,21.6818044980367,1.091331766931843,0.20107658704121908,0.018439404204662706,1.0,8,128,4751,2,7,0.001953125,0.0,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.9}",0.873595964763714,0.8694915144902428,0.8793098669879109,0.8741324487472891,0.004026236682941129,837
25,22.876497507095337,0.25834132684923644,0.22888851165771484,0.0219596515419566,0.5,0.0625,1,4751,128,12,0.0078125,1.0,0.0,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.0}",0.8558448406582193,0.8542884630979851,0.8496736132025445,0.853268972319583,0.002620500354621077,1095
26,2.710038979848226,0.1310141118775806,0.09107470512390137,0.00583722302693361,1.0,2,0.0078125,501,32,12,0.03125,0.2,0.0,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 2, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 0.0}",0.8935726746092066,0.8989313860648909,0.9017744799336325,0.8980928468692433,0.0034004669906669074,264
27,13.859121958414713,0.5821385840400547,0.362843116124471,0.056502980552801264,0.5,4,0.015625,2501,2,6,0.25,0.3,0.0,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 4, 'xgb__reg_alpha': 0.015625, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 2, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.0}",0.8832260096171161,0.8919507457074821,0.8988727507210441,0.8913498353485473,0.006401871952168583,453
28,59.275145848592125,3.3583907926276817,0.3645114103953044,0.02122513080163307,0.3,0.0078125,0.001953125,1001,1,11,0.015625,0.8,0.6,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 1, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.6}",0.9017685557056723,0.9104505945754666,0.9106099266669005,0.9076096923160132,0.0041308194791783185,27
29,15.600075880686441,0.3574031687032038,0.05925854047139486,8.438947517568959e-05,0.1,0.00390625,1024,3001,32,11,0.001953125,0.9,0.2,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 0.9, 'xgb__colsample_bylevel': 0.2}",0.5,0.5,0.5,0.5,0.0,1419
30,33.23992784818014,2.212748822121764,0.5410627524058024,0.04441582669235727,0.7,0.125,0.5,3751,2,5,0.125,0.1,0.6,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.1, 'xgb__colsample_bylevel': 0.6}",0.8912076434556238,0.8999026857265027,0.8967100802063452,0.895940136462824,0.0035912439858850724,332
31,28.26525068283081,2.7896654046367835,0.10468347867329915,0.01199394611529263,0.8,64,256,3751,8,14,0.015625,0.3,0.5,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 64, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 8, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.5}",0.8614609816033636,0.8711682504810421,0.875993341081132,0.8695408577218459,0.0060433805877331374,906
32,7.804258028666179,0.2936905071525276,0.08337680498758952,0.0099005207275515,0.4,0.001953125,32,2251,4,12,0.015625,0.0,0.3,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 4, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.3}",0.8719484772283793,0.8721183547989945,0.8802226044798044,0.8747631455023926,0.00386104336864015,820
33,11.563763538996378,0.7376238135099467,0.11440618832906087,0.011646312245948661,0.2,8,8,2751,32,3,0.001953125,0.0,0.7,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 32, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.7}",0.8644941502187261,0.8628292650560663,0.8653545911250137,0.8642260021332687,0.001048251078519897,980
34,22.45117696126302,0.7675704896253086,0.25695427258809406,0.0663324652378633,0.2,512,128,3501,8,3,0.001953125,0.1,0.6,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 8, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 0.1, 'xgb__colsample_bylevel': 0.6}",0.8538482778491423,0.8681529824613139,0.8639060360771503,0.8619690987958689,0.005998329658279011,1006
35,86.32942112286885,1.5442884326861244,0.3520723183949788,0.007181437895765151,0.7,32,2,3751,64,8,0.0625,0.4,1.0,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 64, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 1.0}",0.8785301160536764,0.8905518530259579,0.8912114834940478,0.8867644841912273,0.005828801595362121,549
36,40.3214758237203,0.5341474660214105,0.19420599937438965,0.017027185819808565,0.3,0.25,8,3251,64,4,0.125,0.5,0.7,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 64, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.7}",0.8663706606849818,0.8791220335734244,0.8839197456159962,0.8764708132914675,0.007405597982453719,782
37,153.9904216925303,29.59045919393314,0.5449040730794271,0.118482490287223,0.5,0.00390625,0.03125,3751,2,8,0.03125,0.6,1.0,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 0.03125, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 1.0}",0.8955720078569641,0.90309120264223,0.9031814629297396,0.9006148911429778,0.003566047354999003,195
38,31.214921315511067,1.035639389165212,0.4863423506418864,0.014029582290415822,0.3,0.125,0.5,3751,2,4,0.03125,0.4,0.4,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.4}",0.8911125250609266,0.8996216170388446,0.9009910777138697,0.8972417399378804,0.004369920814767892,290
39,11.649396578470865,0.05482564720996655,0.1481045881907145,0.004684007926696357,0.9,0.015625,8,4501,128,7,0.125,0.0,0.4,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 128, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.4}",0.8780452892845897,0.8873347684731243,0.8863549440255417,0.8839116672610853,0.004167397821931102,619
40,4.619704087575276,0.10280772303736378,0.2234799067179362,0.008494773385638189,0.9,0.125,0.0078125,1001,2,8,0.0009765625,0.5,0.0,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.0}",0.8865948630525986,0.8908117263699564,0.8943256920822794,0.8905774271682781,0.003160443160747048,474
41,3.763655662536621,0.015470309699007364,0.025698741277058918,0.0027340005339927297,0.7,256,0.125,501,32,1,0.5,1.0,0.6,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.5, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.6}",0.8798663909772353,0.8888635978266478,0.8908511923788267,0.8865270603942367,0.004779192458836203,559
42,8.58610455195109,0.08831894896665227,0.024674018224080402,0.0026748413574419296,0.1,0.00390625,1024,2501,1,13,0.125,0.9,0.3,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 1, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.9, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,1419
43,7.436925808588664,0.09714281224418628,0.022891441980997723,0.001961328230749826,0.1,1024,0.03125,2501,128,12,0.03125,0.3,0.5,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 1024, 'xgb__reg_alpha': 0.03125, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 128, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.5}",0.5,0.5,0.5,0.5,0.0,1419
44,27.66502022743225,0.4155184537522466,0.3122421105702718,0.007047202942506955,0.4,0.5,0.5,2001,2,10,0.0625,0.2,1.0,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 1.0}",0.8956560444969393,0.9041187160413734,0.902156018986418,0.9006435931749102,0.0036166076456379207,193
45,21.35127592086792,0.4336932699257829,0.41851218541463214,0.016815293614126814,0.3,1,0.0078125,4001,16,10,0.03125,0.7,0.1,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 16, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.7, 'xgb__colsample_bylevel': 0.1}",0.8848300936131229,0.8922133836615233,0.8954047177811979,0.8908160650186147,0.004428697597591847,466
46,12.293709993362427,0.6660775819198058,0.03681484858194987,0.01657997754228942,1.0,0.25,1024,2251,4,2,0.5,0.4,0.8,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 4, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.5, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.8}",0.7569212484335477,0.7474616272126096,0.7926289056942626,0.7656705937801399,0.019449662282505078,1337
47,10.058468023935953,0.14474237962547096,0.3520469665527344,0.007944075688628009,1.0,0.25,0.001953125,2501,16,13,0.0078125,0.0,0.2,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 16, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.2}",0.8807640131097159,0.8844411432952678,0.8846671187242369,0.8832907583764068,0.0017890588691047212,638
48,38.1102770169576,0.3430628029698493,0.5609184900919596,0.0035999781974821784,1.0,1,1,2251,8,12,0.001953125,0.4,0.3,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 8, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.3}",0.899837098205587,0.9073993866251852,0.9084370940951059,0.9052245263086259,0.003832970594925317,71
49,2.849255641301473,0.05150586788957081,0.01977388064066569,0.006128813303261182,1.0,16,256,751,1,1,0.125,0.2,0.8,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 1, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 0.8}",0.8340040873205332,0.8380353206579034,0.8544964331179593,0.8421786136987987,0.008864130601751827,1179
50,5.082986116409302,0.06599756253467923,0.08406424522399902,0.007528448385887367,0.1,0.0625,0.001953125,1751,16,9,0.03125,0.0,0.3,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.3}",0.8772335507512046,0.8847222119829257,0.8855872468031092,0.8825143365124131,0.0037507417045938934,664
