,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__subsample,param_xgb__reg_lambda,param_xgb__reg_alpha,param_xgb__n_estimators,param_xgb__min_child_weight,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,3.605752150217692,0.1938134739180745,0.006690422693888347,0.0009556845366692564,0.3,0.5,0.0625,3751,4,5,0.5,0.8,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.0625, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 4, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.8}",0.8413500816993463,0.8335886437908496,0.8917840731202343,0.8555742662034768,0.02579951636902664,476
1,2.110001007715861,0.015589735655710875,0.010656515757242838,0.0009272872768179351,1.0,2,0.001953125,1501,8,15,0.03125,0.4,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 2, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 8, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.4}",0.8694852941176471,0.8991013071895425,0.9294551330606474,0.8993472447892791,0.024483201856096808,140
2,1.6993310451507568,0.011610219962564894,0.011003812154134115,4.836757677301705e-06,0.9,0.015625,16,3251,16,4,0.0009765625,0.0,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 16, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.0}",0.8538092320261438,0.8839358660130718,0.9006211180124224,0.8794554053505461,0.01937169865567495,372
3,2.401665210723877,0.08019765522627308,0.006333669026692708,0.00047080843601095187,0.1,0.125,0.125,4501,8,10,0.00390625,0.2,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 8, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.2}",0.8045343137254902,0.8551879084967321,0.8740089885370903,0.8445770702531042,0.029338541502248332,499
4,4.339343945185344,0.041892273809476445,0.00566856066385905,0.000472496234683563,0.6,0.5,8,4251,128,9,0.001953125,1.0,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 4251, 'xgb__min_child_weight': 128, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 1.0}",0.5,0.5,0.5,0.5,0.0,594
5,4.8993237018585205,0.03702168647883015,0.005995909372965495,0.0008194549883182269,0.8,0.001953125,512,4501,2,5,0.0078125,0.8,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 512, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 2, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 0.8}",0.5,0.5,0.5,0.5,0.0,594
6,1.769020954767863,0.009930745965616937,0.005321502685546875,0.00046755931941646657,0.2,32,0.0009765625,3501,64,7,0.5,0.1,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.1}",0.5,0.5,0.5,0.5,0.0,594
7,0.5013353824615479,0.012522348124295719,0.004664818445841472,0.00046879993804703056,0.2,1,0.0009765625,501,4,6,0.125,0.6,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 4, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.6}",0.848294526143791,0.8891441993464052,0.9250113619148613,0.8874833624683526,0.03134152737219391,300
8,0.7699957688649496,0.017731104233430935,0.006660858790079753,0.0009358853262806224,0.3,0.0078125,1,1001,2,1,0.0078125,0.4,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 0.4}",0.8791360294117647,0.8972630718954248,0.9242034035247185,0.9002008349439693,0.018515577066464516,131
9,0.8456575075785319,0.011097807096358957,0.004666328430175781,0.0004705291181501631,0.6,512,0.00390625,501,4,2,0.00390625,0.7,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 4, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.7}",0.855187908496732,0.8659109477124185,0.8897136797454931,0.8702708453182145,0.014428299748069513,433
10,1.5583326021830242,0.0052511285492103455,0.004671335220336914,0.0009484726988663358,0.2,0.00390625,0.0009765625,2501,64,11,0.0078125,0.4,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 0.4}",0.5,0.5,0.5,0.5,0.0,594
11,1.512332518895467,0.036914883338066036,0.00766762097676595,0.000470752210030195,0.5,128,1,1751,32,10,0.00390625,0.3,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 32, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.3}",0.8196997549019608,0.8568218954248366,0.8790587284754836,0.851860126267427,0.024485863960036356,487
12,1.0650100708007812,0.09266396136563153,0.004668076833089192,0.0009404938627577569,0.9,0.00390625,0.5,1751,128,5,0.015625,0.1,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.1}",0.5,0.5,0.5,0.5,0.0,594
13,3.441666603088379,0.01811140428783316,0.005656878153483073,0.000928129983743236,0.4,8,32,3501,128,9,0.125,1.0,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 128, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 1.0}",0.5,0.5,0.5,0.5,0.0,594
14,3.5790098508199057,0.07216504838481046,0.015667200088500977,0.003092036369288849,0.2,16,0.125,4251,1,5,0.5,0.4,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 4251, 'xgb__min_child_weight': 1, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.4}",0.8775020424836601,0.8937397875816994,0.9166792910165127,0.8959737070272906,0.016071859417799535,188
15,4.979350805282593,0.26107802754875375,0.019652684529622395,0.00046354925627571577,1.0,0.5,0.0009765625,2001,8,10,0.00390625,0.5,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.5}",0.8775020424836601,0.9024714052287581,0.9221835075493612,0.9007189850872598,0.01828317190512653,126
16,2.607532819112142,0.0607743594024474,0.006000518798828125,2.431401974483864e-06,1.0,256,0.0625,2501,64,5,0.0078125,0.8,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 0.0625, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 0.8}",0.8093341503267975,0.8557240604575164,0.8724183204564966,0.8458255104136034,0.02668818839820458,495
17,1.8383225599924724,0.07272144085238878,0.005675951639811198,0.00045311952583036215,0.9,0.0078125,0.25,3251,64,15,0.125,0.1,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 64, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.1}",0.7708588643790849,0.8204912173202614,0.8369438973892844,0.8094313263628768,0.02808972277045725,545
18,4.971655925114949,0.49560963927677004,0.0066683292388916016,0.0004715389511856095,0.4,0.0009765625,32,4751,128,1,0.0625,0.8,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.0009765625, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.8}",0.5,0.5,0.5,0.5,0.0,594
19,1.1946609020233154,0.1972114673321555,0.006334543228149414,0.0009430780631028373,0.7,0.25,0.00390625,251,8,11,0.015625,0.9,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 251, 'xgb__min_child_weight': 8, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.9}",0.875765931372549,0.8961907679738562,0.9245063879210221,0.8988210290891424,0.019984939851287017,149
20,2.818673292795817,0.030199269645095166,0.006335337956746419,0.000469803687445191,0.7,0.00390625,0.001953125,4001,32,6,0.03125,0.3,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.3}",0.8508476307189542,0.8729575163398692,0.9220320153512094,0.8819457208033442,0.02974777323292324,349
21,7.04400102297465,0.260606502347737,0.022008975346883137,0.0008157611294982441,1.0,32,0.5,3001,8,11,0.00390625,0.5,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.5}",0.8784211601307189,0.8913398692810458,0.925263848911781,0.8983416261078485,0.019753950188188023,156
22,5.477653741836548,0.21722802114224388,0.00868082046508789,0.0009341039926446414,0.7,1,2,4751,16,9,0.25,0.9,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.25, 'xgb__colsample_bylevel': 0.9}",0.8516135620915033,0.8751021241830066,0.9155178508306823,0.8807445123683975,0.026392131884851178,360
23,0.9456639289855957,0.009560052822406908,0.005667924880981445,0.0004712018568280267,1.0,0.03125,0.0078125,1001,32,1,0.001953125,0.7,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.7}",0.8620812908496732,0.8669321895424837,0.9009493511084179,0.8766542771668583,0.017292980616449828,396
24,2.4456677436828613,0.012655536790301987,0.005999406178792317,1.7447867711464683e-06,0.7,0.0625,256,4751,4,7,0.001953125,0.0,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 4, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.0}",0.5,0.5,0.5,0.5,0.0,594
25,1.388668139775594,0.05146025248990418,0.007997910181681315,3.7157280373767092e-06,0.8,0.00390625,0.25,2001,32,10,0.015625,0.1,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.1}",0.8478349673202614,0.8852634803921567,0.924506387921022,0.8858682785444801,0.03130389773216188,320
26,3.365678628285726,0.04604022722542771,0.012001117070515951,1.0721474936192862e-06,0.3,16,4,3751,4,2,0.25,0.4,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 4, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 4, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.25, 'xgb__colsample_bylevel': 0.4}",0.8766850490196079,0.9032883986928104,0.9241529061253345,0.901375451279251,0.019425822855290736,113
27,7.457335551579793,0.15111676324038753,0.028988122940063477,0.0021430215576742793,0.9,0.001953125,0.00390625,1751,2,13,0.0009765625,0.4,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.4}",0.8842933006535949,0.8988970588235294,0.9324344796242994,0.9052082797004747,0.020153856701064118,58
28,1.794664780298869,0.20186199158254362,0.0050059159596761065,4.757763400744045e-06,0.6,0.125,512,1251,16,6,0.0009765625,1.0,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 512, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 16, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 1.0}",0.5,0.5,0.5,0.5,0.0,594
29,2.052016576131185,0.06545821167426605,0.005334695180257161,0.0004701354970948074,0.6,512,128,2501,64,8,0.001953125,0.5,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.5}",0.5,0.5,0.5,0.5,0.0,594
30,0.9523469607035319,0.014891606403657751,0.003999074300130208,2.796270384114453e-06,0.2,0.25,256,1501,1,5,0.015625,0.3,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 1, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,594
31,0.15732765197753906,0.006584528494224231,0.0040120283762613935,1.4996172741210155e-05,0.1,0.5,0.001953125,251,16,3,0.125,0.4,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 251, 'xgb__min_child_weight': 16, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.4}",0.5,0.5,0.5,0.5,0.0,594
32,4.3169777393341064,0.05827613754171956,0.01434469223022461,0.00048637471946946694,0.7,128,0.25,4001,8,8,0.5,0.4,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.4}",0.8556474673202614,0.8871017156862745,0.931273039438469,0.8913407408150017,0.03101917460843682,257
33,7.3850070635477705,0.1261231646673739,0.011673609415690104,0.0009461762659592584,0.5,0.03125,64,3501,4,5,0.001953125,0.8,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 64, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 4, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.8}",0.8670343137254902,0.8683108660130718,0.9030197444831591,0.8794549747405737,0.016670956305334016,373
34,1.3619767030080159,0.010188158226428361,0.005011240641276042,1.321497690543802e-05,0.6,8,256,1501,8,9,0.0625,0.4,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 8, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.4}",0.5,0.5,0.5,0.5,0.0,594
35,2.070998191833496,0.01063941554594914,0.005998531977335612,9.199648620915593e-07,0.3,0.5,0.00390625,4001,32,2,0.0009765625,0.0,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.0}",0.5,0.5,0.5,0.5,0.0,594
36,2.848999341328939,0.0837500848147703,0.012668689092000326,0.00047210315671275256,0.9,0.001953125,0.03125,2001,4,12,0.03125,0.4,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 0.03125, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 4, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.4}",0.8778084150326797,0.9006331699346405,0.9287481694692723,0.9023965848121976,0.020833416579106444,102
37,4.979008118311564,0.06790879038425864,0.010666847229003906,0.0004722135415005225,0.7,0.5,1,1751,16,9,0.0009765625,1.0,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 1.0}",0.8697916666666665,0.887203839869281,0.9253143463111649,0.8941032842823708,0.023186112778031412,215
38,0.7049986521402994,0.02275702836882519,0.005336364110310872,0.00046946458025437374,0.7,128,0.03125,251,4,14,0.00390625,0.7,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 0.03125, 'xgb__n_estimators': 251, 'xgb__min_child_weight': 4, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.7}",0.8600643382352942,0.8594771241830067,0.9077160026258648,0.8757524883480553,0.02260288903107454,404
39,1.8623200257619221,0.001259039920124379,0.005001624425252278,0.0008170214366552674,0.1,0.03125,0.001953125,3001,16,7,0.015625,0.6,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 16, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.6}",0.5,0.5,0.5,0.5,0.0,594
40,3.7986768881479898,0.15304829881840523,0.018654902776082356,0.002879561143548423,0.4,64,2,4751,8,5,0.125,0.2,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 64, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 8, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.2}",0.8649918300653595,0.8961907679738562,0.9250113619148614,0.8953979866513592,0.024509282969619482,196
41,1.088654359181722,0.007857642970778103,0.011667251586914062,0.00047137071552122374,0.4,0.00390625,2,1001,2,8,0.001953125,0.1,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.1}",0.876327614379085,0.9011437908496732,0.9279907084785135,0.9018207045690906,0.02109680042280112,107
42,2.172673543294271,0.06258459653044726,0.006993929545084636,0.0008256016064666186,0.7,2,0.001953125,1251,2,15,0.25,1.0,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 2, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 2, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.25, 'xgb__colsample_bylevel': 1.0}",0.8628982843137254,0.8950163398692811,0.9293036408624955,0.8957394216818341,0.02711469441800952,192
43,5.495323181152344,0.15912075112635873,0.027352174123128254,0.0009556096691618667,0.9,32,0.015625,3501,1,8,0.125,0.3,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 0.015625, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 1, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.3}",0.890063316993464,0.9046670751633987,0.9254153411099328,0.9067152444222651,0.014504887688122543,42
44,1.8276541233062744,0.024670209416048854,0.005671898523966472,0.0009401097084526348,1.0,0.125,32,4001,64,7,0.125,0.0,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 64, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.0}",0.7171160130718953,0.7053972630718954,0.7546331363934757,0.7257154708457555,0.021000092236908213,575
45,10.115663846333822,0.33090166014790107,0.013014713923136393,0.0016485668381633028,1.0,512,0.00390625,4751,16,14,0.001953125,0.8,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.8}",0.8599622140522876,0.8646854575163399,0.9041811846689896,0.8762762854125391,0.019825737633854798,399
46,3.8046539624532065,0.0908025185612129,0.009010553359985352,1.6259144913411994e-05,0.7,0.015625,0.00390625,3501,32,9,0.001953125,0.5,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.5}",0.8524816176470589,0.8710171568627452,0.9145079028430037,0.8793355591176025,0.025996305838296613,375
47,1.225321849187215,0.013007172957866782,0.006000836690266927,2.9736021254650284e-07,1.0,256,2,1501,32,8,0.03125,0.3,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.3}",0.8575367647058824,0.8670853758169935,0.9188506791900217,0.8811576065709659,0.02693658956558127,354
48,3.104665756225586,0.015800101556087364,0.007677793502807617,0.00047860323169020584,0.2,0.25,1,4751,2,8,0.5,0.4,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.4}",0.8470179738562092,0.8228145424836601,0.8716356107660456,0.8471560423686384,0.019931356773418247,493
49,2.779668649037679,0.16831496105188112,0.006665945053100586,0.00047086749892774095,0.9,512,0.25,2251,32,15,0.25,1.0,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 32, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.25, 'xgb__colsample_bylevel': 1.0}",0.8452308006535948,0.8770935457516339,0.9235974347321113,0.88197392704578,0.03217862567379383,348
50,0.16132044792175293,0.00479422988663758,0.0036676724751790366,0.00047142655959197545,1.0,1,128,251,32,1,0.001953125,0.2,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 251, 'xgb__min_child_weight': 32, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.2}",0.8296823937908497,0.8273335375816995,0.8777962934908852,0.8449374082878114,0.023254519760889467,497
51,3.988997538884481,0.004559322867874329,0.006669759750366211,0.00046799925365469786,0.7,1,1,4751,128,1,0.015625,0.7,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.7}",0.5,0.5,0.5,0.5,0.0,594
52,1.1206657886505127,0.004107997495150073,0.0046664079030354815,0.0009413358175734737,0.4,128,4,1751,128,15,0.015625,0.3,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 4, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,594
53,2.131723324457804,0.02792000955149289,0.005657354990641276,0.0004635280822846184,0.6,0.03125,0.0009765625,3501,32,2,0.015625,0.2,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.2}",0.8290441176470589,0.8603451797385621,0.8968338130586275,0.8620743701480827,0.027702024903155806,465
54,1.6736799081166585,0.006322729209600243,0.004652738571166992,0.0004663882224103459,0.2,8,64,2751,8,13,0.0078125,0.3,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 64, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 8, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,594
55,4.919334014256795,0.13254488240014847,0.015002091725667318,0.0008167294057348077,0.9,64,0.0625,4501,8,4,0.5,0.5,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 64, 'xgb__reg_alpha': 0.0625, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 8, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.5}",0.859017565359477,0.8956290849673203,0.9330404484169066,0.8958956995812347,0.030220303512128364,189
56,4.971581776936849,0.09659622727949635,0.007333914438883464,0.00047176373437288107,0.9,256,8,2501,16,8,0.001953125,0.8,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 16, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.8}",0.8688725490196079,0.8621068218954249,0.9066303085391102,0.8792032264847144,0.019589578664750126,377
